timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/21 21:00:09.911, 7, 24, 1980 MHz, 117.47 W, 0 %, 28056 MiB
2026/04/21 21:00:10.911, 0, 25, 1980 MHz, 117.69 W, 0 %, 28056 MiB
2026/04/21 21:00:10.912, 1, 28, 1980 MHz, 119.62 W, 0 %, 28056 MiB
2026/04/21 21:00:10.912, 2, 28, 1980 MHz, 122.18 W, 0 %, 28056 MiB
2026/04/21 21:00:10.913, 3, 24, 1980 MHz, 116.70 W, 0 %, 28056 MiB
2026/04/21 21:00:10.913, 4, 25, 1980 MHz, 122.10 W, 0 %, 28056 MiB
2026/04/21 21:00:10.913, 5, 28, 1980 MHz, 119.23 W, 0 %, 28056 MiB
2026/04/21 21:00:10.914, 6, 27, 1980 MHz, 120.88 W, 0 %, 28056 MiB
2026/04/21 21:00:10.914, 7, 24, 1980 MHz, 117.41 W, 0 %, 28056 MiB
2026/04/21 21:00:11.914, 0, 25, 1980 MHz, 117.64 W, 0 %, 28056 MiB
2026/04/21 21:00:11.915, 1, 28, 1980 MHz, 119.60 W, 0 %, 28056 MiB
2026/04/21 21:00:11.916, 2, 28, 1980 MHz, 122.15 W, 0 %, 28056 MiB
2026/04/21 21:00:11.916, 3, 24, 1980 MHz, 116.45 W, 0 %, 28056 MiB
2026/04/21 21:00:11.916, 4, 25, 1980 MHz, 122.12 W, 0 %, 28056 MiB
2026/04/21 21:00:11.916, 5, 28, 1980 MHz, 119.17 W, 0 %, 28056 MiB
2026/04/21 21:00:11.917, 6, 27, 1980 MHz, 120.87 W, 0 %, 28056 MiB
2026/04/21 21:00:11.917, 7, 24, 1980 MHz, 117.44 W, 0 %, 28056 MiB
2026/04/21 21:00:12.917, 0, 25, 1980 MHz, 117.49 W, 0 %, 28056 MiB
2026/04/21 21:00:12.918, 1, 28, 1980 MHz, 119.61 W, 0 %, 28056 MiB
2026/04/21 21:00:12.919, 2, 28, 1980 MHz, 122.16 W, 0 %, 28056 MiB
2026/04/21 21:00:12.919, 3, 24, 1980 MHz, 116.63 W, 0 %, 28056 MiB
2026/04/21 21:00:12.919, 4, 25, 1980 MHz, 122.19 W, 0 %, 28056 MiB
2026/04/21 21:00:12.919, 5, 28, 1980 MHz, 119.21 W, 0 %, 28056 MiB
2026/04/21 21:00:12.920, 6, 27, 1980 MHz, 120.90 W, 0 %, 28056 MiB
2026/04/21 21:00:12.920, 7, 24, 1980 MHz, 117.48 W, 0 %, 28056 MiB
2026/04/21 21:00:13.920, 0, 25, 1980 MHz, 117.52 W, 0 %, 28056 MiB
2026/04/21 21:00:13.921, 1, 28, 1980 MHz, 119.66 W, 0 %, 28056 MiB
2026/04/21 21:00:13.922, 2, 28, 1980 MHz, 122.15 W, 0 %, 28056 MiB
2026/04/21 21:00:13.922, 3, 24, 1980 MHz, 116.66 W, 0 %, 28056 MiB
2026/04/21 21:00:13.922, 4, 25, 1980 MHz, 122.12 W, 0 %, 28056 MiB
2026/04/21 21:00:13.922, 5, 28, 1980 MHz, 119.16 W, 0 %, 28056 MiB
2026/04/21 21:00:13.923, 6, 27, 1980 MHz, 120.95 W, 0 %, 28056 MiB
2026/04/21 21:00:13.923, 7, 24, 1980 MHz, 117.43 W, 0 %, 28056 MiB
2026/04/21 21:00:14.923, 0, 25, 1980 MHz, 117.48 W, 0 %, 28056 MiB
2026/04/21 21:00:14.924, 1, 28, 1980 MHz, 119.70 W, 0 %, 28056 MiB
2026/04/21 21:00:14.925, 2, 28, 1980 MHz, 122.12 W, 0 %, 28056 MiB
2026/04/21 21:00:14.925, 3, 24, 1980 MHz, 116.60 W, 0 %, 28056 MiB
2026/04/21 21:00:14.925, 4, 25, 1980 MHz, 122.12 W, 0 %, 28056 MiB
2026/04/21 21:00:14.926, 5, 28, 1980 MHz, 119.17 W, 0 %, 28056 MiB
2026/04/21 21:00:14.926, 6, 27, 1980 MHz, 120.95 W, 0 %, 28056 MiB
2026/04/21 21:00:14.927, 7, 24, 1980 MHz, 117.55 W, 0 %, 28056 MiB
2026/04/21 21:00:15.927, 0, 25, 1980 MHz, 117.39 W, 0 %, 28056 MiB
2026/04/21 21:00:15.928, 1, 28, 1980 MHz, 119.64 W, 0 %, 28056 MiB
2026/04/21 21:00:15.928, 2, 28, 1980 MHz, 122.13 W, 0 %, 28056 MiB
2026/04/21 21:00:15.928, 3, 24, 1980 MHz, 116.64 W, 0 %, 28056 MiB
2026/04/21 21:00:15.929, 4, 25, 1980 MHz, 122.08 W, 0 %, 28056 MiB
2026/04/21 21:00:15.929, 5, 28, 1980 MHz, 119.21 W, 0 %, 28056 MiB
2026/04/21 21:00:15.929, 6, 27, 1980 MHz, 120.85 W, 0 %, 28056 MiB
2026/04/21 21:00:15.930, 7, 24, 1980 MHz, 117.44 W, 0 %, 28056 MiB
2026/04/21 21:00:16.930, 0, 25, 1980 MHz, 117.42 W, 0 %, 28056 MiB
2026/04/21 21:00:16.931, 1, 28, 1980 MHz, 119.66 W, 0 %, 28056 MiB
2026/04/21 21:00:16.931, 2, 28, 1980 MHz, 122.16 W, 0 %, 28056 MiB
2026/04/21 21:00:16.932, 3, 24, 1980 MHz, 116.70 W, 0 %, 28056 MiB
2026/04/21 21:00:16.932, 4, 25, 1980 MHz, 122.11 W, 0 %, 28056 MiB
2026/04/21 21:00:16.932, 5, 28, 1980 MHz, 119.20 W, 0 %, 28056 MiB
2026/04/21 21:00:16.932, 6, 27, 1980 MHz, 120.87 W, 0 %, 28056 MiB
2026/04/21 21:00:16.933, 7, 24, 1980 MHz, 117.49 W, 0 %, 28056 MiB
2026/04/21 21:00:17.933, 0, 25, 1980 MHz, 117.71 W, 0 %, 28056 MiB
2026/04/21 21:00:17.934, 1, 28, 1980 MHz, 119.63 W, 0 %, 28056 MiB
2026/04/21 21:00:17.934, 2, 28, 1980 MHz, 122.14 W, 0 %, 28056 MiB
2026/04/21 21:00:17.935, 3, 24, 1980 MHz, 116.57 W, 0 %, 28056 MiB
2026/04/21 21:00:17.935, 4, 25, 1980 MHz, 125.27 W, 0 %, 28056 MiB
2026/04/21 21:00:17.935, 5, 28, 1980 MHz, 119.17 W, 0 %, 28056 MiB
2026/04/21 21:00:17.935, 6, 27, 1980 MHz, 120.93 W, 0 %, 28056 MiB
2026/04/21 21:00:17.936, 7, 24, 1980 MHz, 117.49 W, 0 %, 28056 MiB
2026/04/21 21:00:18.936, 0, 27, 1980 MHz, 183.57 W, 64 %, 35994 MiB
2026/04/21 21:00:18.937, 1, 29, 1980 MHz, 135.19 W, 0 %, 28056 MiB
2026/04/21 21:00:18.937, 2, 29, 1980 MHz, 132.07 W, 22 %, 28056 MiB
2026/04/21 21:00:18.938, 3, 26, 1980 MHz, 191.37 W, 65 %, 38352 MiB
2026/04/21 21:00:18.938, 4, 26, 1980 MHz, 226.59 W, 5 %, 41424 MiB
2026/04/21 21:00:18.938, 5, 30, 1980 MHz, 137.26 W, 38 %, 28056 MiB
2026/04/21 21:00:18.938, 6, 30, 1980 MHz, 169.96 W, 70 %, 30894 MiB
2026/04/21 21:00:18.939, 7, 26, 1980 MHz, 168.80 W, 68 %, 31904 MiB
2026/04/21 21:00:19.939, 0, 25, 1980 MHz, 151.79 W, 0 %, 41424 MiB
2026/04/21 21:00:19.940, 1, 29, 1980 MHz, 213.56 W, 0 %, 41424 MiB
2026/04/21 21:00:19.940, 2, 29, 1980 MHz, 220.03 W, 0 %, 41424 MiB
2026/04/21 21:00:19.941, 3, 24, 1980 MHz, 144.60 W, 0 %, 41424 MiB
2026/04/21 21:00:19.941, 4, 25, 1980 MHz, 117.34 W, 0 %, 41424 MiB
2026/04/21 21:00:19.941, 5, 29, 1980 MHz, 203.55 W, 0 %, 41424 MiB
2026/04/21 21:00:19.942, 6, 28, 1980 MHz, 183.72 W, 0 %, 41424 MiB
2026/04/21 21:00:19.942, 7, 25, 1980 MHz, 169.30 W, 0 %, 41424 MiB
2026/04/21 21:00:20.942, 0, 25, 1980 MHz, 114.55 W, 0 %, 41424 MiB
2026/04/21 21:00:20.944, 1, 28, 1980 MHz, 117.48 W, 0 %, 41424 MiB
2026/04/21 21:00:20.944, 2, 28, 1980 MHz, 119.00 W, 0 %, 41424 MiB
2026/04/21 21:00:20.944, 3, 24, 1980 MHz, 112.75 W, 0 %, 41424 MiB
2026/04/21 21:00:20.945, 4, 25, 1980 MHz, 117.23 W, 0 %, 41424 MiB
2026/04/21 21:00:20.945, 5, 29, 1980 MHz, 115.92 W, 0 %, 41424 MiB
2026/04/21 21:00:20.945, 6, 27, 1980 MHz, 118.16 W, 0 %, 41424 MiB
2026/04/21 21:00:20.946, 7, 24, 1980 MHz, 113.50 W, 0 %, 41424 MiB
2026/04/21 21:00:21.946, 0, 25, 1980 MHz, 114.53 W, 0 %, 41424 MiB
2026/04/21 21:00:21.948, 1, 28, 1980 MHz, 117.42 W, 0 %, 41424 MiB
2026/04/21 21:00:21.948, 2, 28, 1980 MHz, 118.82 W, 0 %, 41424 MiB
2026/04/21 21:00:21.948, 3, 24, 1980 MHz, 112.58 W, 0 %, 41424 MiB
2026/04/21 21:00:21.948, 4, 25, 1980 MHz, 117.19 W, 0 %, 41424 MiB
2026/04/21 21:00:21.949, 5, 28, 1980 MHz, 115.90 W, 0 %, 41424 MiB
2026/04/21 21:00:21.949, 6, 27, 1980 MHz, 118.07 W, 0 %, 41424 MiB
2026/04/21 21:00:21.949, 7, 24, 1980 MHz, 113.50 W, 0 %, 41424 MiB
2026/04/21 21:00:22.950, 0, 25, 1980 MHz, 114.59 W, 0 %, 41424 MiB
2026/04/21 21:00:22.951, 1, 28, 1980 MHz, 117.41 W, 0 %, 41424 MiB
2026/04/21 21:00:22.951, 2, 28, 1980 MHz, 118.87 W, 0 %, 41424 MiB
2026/04/21 21:00:22.951, 3, 24, 1980 MHz, 112.51 W, 0 %, 41424 MiB
2026/04/21 21:00:22.952, 4, 25, 1980 MHz, 117.21 W, 0 %, 41424 MiB
2026/04/21 21:00:22.952, 5, 28, 1980 MHz, 115.87 W, 0 %, 41424 MiB
2026/04/21 21:00:22.952, 6, 27, 1980 MHz, 118.05 W, 0 %, 41424 MiB
2026/04/21 21:00:22.952, 7, 24, 1980 MHz, 113.50 W, 0 %, 41424 MiB
2026/04/21 21:00:23.953, 0, 25, 1980 MHz, 114.51 W, 0 %, 41424 MiB
2026/04/21 21:00:23.954, 1, 28, 1980 MHz, 117.37 W, 0 %, 41424 MiB
2026/04/21 21:00:23.954, 2, 28, 1980 MHz, 118.89 W, 0 %, 41424 MiB
2026/04/21 21:00:23.954, 3, 24, 1980 MHz, 112.49 W, 0 %, 41424 MiB
2026/04/21 21:00:23.955, 4, 25, 1980 MHz, 117.20 W, 0 %, 41424 MiB
2026/04/21 21:00:23.955, 5, 28, 1980 MHz, 115.89 W, 0 %, 41424 MiB
2026/04/21 21:00:23.955, 6, 27, 1980 MHz, 118.02 W, 0 %, 41424 MiB
2026/04/21 21:00:23.956, 7, 24, 1980 MHz, 113.44 W, 0 %, 41424 MiB
2026/04/21 21:00:24.956, 0, 25, 1980 MHz, 114.46 W, 0 %, 41424 MiB
2026/04/21 21:00:24.957, 1, 28, 1980 MHz, 117.36 W, 0 %, 41424 MiB
2026/04/21 21:00:24.957, 2, 28, 1980 MHz, 118.87 W, 0 %, 41424 MiB
2026/04/21 21:00:24.958, 3, 24, 1980 MHz, 112.84 W, 0 %, 41424 MiB
2026/04/21 21:00:24.958, 4, 25, 1980 MHz, 117.23 W, 0 %, 41424 MiB
2026/04/21 21:00:24.958, 5, 28, 1980 MHz, 115.86 W, 0 %, 41424 MiB
2026/04/21 21:00:24.959, 6, 27, 1980 MHz, 118.01 W, 0 %, 41424 MiB
2026/04/21 21:00:24.959, 7, 24, 1980 MHz, 113.40 W, 0 %, 41424 MiB
2026/04/21 21:00:25.959, 0, 25, 1980 MHz, 114.56 W, 0 %, 41424 MiB
2026/04/21 21:00:25.960, 1, 28, 1980 MHz, 117.38 W, 0 %, 41424 MiB
2026/04/21 21:00:25.960, 2, 28, 1980 MHz, 118.80 W, 0 %, 41424 MiB
2026/04/21 21:00:25.961, 3, 24, 1980 MHz, 112.79 W, 0 %, 41424 MiB
2026/04/21 21:00:25.961, 4, 25, 1980 MHz, 117.22 W, 0 %, 41424 MiB
2026/04/21 21:00:25.961, 5, 28, 1980 MHz, 115.86 W, 0 %, 41424 MiB
2026/04/21 21:00:25.962, 6, 27, 1980 MHz, 118.06 W, 0 %, 41424 MiB
2026/04/21 21:00:25.962, 7, 24, 1980 MHz, 113.56 W, 0 %, 41424 MiB
2026/04/21 21:00:26.962, 0, 25, 1980 MHz, 114.50 W, 0 %, 41424 MiB
2026/04/21 21:00:26.963, 1, 28, 1980 MHz, 117.45 W, 0 %, 41424 MiB
2026/04/21 21:00:26.964, 2, 28, 1980 MHz, 118.81 W, 0 %, 41424 MiB
2026/04/21 21:00:26.964, 3, 24, 1980 MHz, 112.84 W, 0 %, 41424 MiB
2026/04/21 21:00:26.964, 4, 25, 1980 MHz, 117.20 W, 0 %, 41424 MiB
2026/04/21 21:00:26.965, 5, 28, 1980 MHz, 115.86 W, 0 %, 41424 MiB
2026/04/21 21:00:26.965, 6, 27, 1980 MHz, 118.06 W, 0 %, 41424 MiB
2026/04/21 21:00:26.965, 7, 24, 1980 MHz, 113.50 W, 0 %, 41424 MiB
2026/04/21 21:00:27.965, 0, 25, 1980 MHz, 114.54 W, 0 %, 41424 MiB
2026/04/21 21:00:27.967, 1, 28, 1980 MHz, 117.44 W, 0 %, 41424 MiB
2026/04/21 21:00:27.967, 2, 28, 1980 MHz, 118.82 W, 0 %, 41424 MiB
2026/04/21 21:00:27.967, 3, 24, 1980 MHz, 112.79 W, 0 %, 41424 MiB
2026/04/21 21:00:27.967, 4, 25, 1980 MHz, 117.16 W, 0 %, 41424 MiB
2026/04/21 21:00:27.968, 5, 28, 1980 MHz, 115.87 W, 0 %, 41424 MiB
2026/04/21 21:00:27.968, 6, 27, 1980 MHz, 118.09 W, 0 %, 41424 MiB
2026/04/21 21:00:27.968, 7, 24, 1980 MHz, 113.48 W, 0 %, 41424 MiB
2026/04/21 21:00:28.969, 0, 25, 1980 MHz, 114.43 W, 0 %, 41424 MiB
2026/04/21 21:00:28.970, 1, 28, 1980 MHz, 117.43 W, 0 %, 41424 MiB
2026/04/21 21:00:28.970, 2, 28, 1980 MHz, 118.83 W, 0 %, 41424 MiB
2026/04/21 21:00:28.970, 3, 24, 1980 MHz, 112.86 W, 0 %, 41424 MiB
2026/04/21 21:00:28.970, 4, 25, 1980 MHz, 117.18 W, 0 %, 41424 MiB
2026/04/21 21:00:28.971, 5, 28, 1980 MHz, 115.92 W, 0 %, 41424 MiB
2026/04/21 21:00:28.971, 6, 27, 1980 MHz, 118.03 W, 0 %, 41424 MiB
2026/04/21 21:00:28.971, 7, 24, 1980 MHz, 113.34 W, 0 %, 41424 MiB
2026/04/21 21:00:29.972, 0, 25, 1980 MHz, 114.41 W, 0 %, 41424 MiB
2026/04/21 21:00:29.973, 1, 28, 1980 MHz, 117.40 W, 0 %, 41424 MiB
2026/04/21 21:00:29.973, 2, 28, 1980 MHz, 118.84 W, 0 %, 41424 MiB
2026/04/21 21:00:29.973, 3, 24, 1980 MHz, 112.62 W, 0 %, 41424 MiB
2026/04/21 21:00:29.974, 4, 25, 1980 MHz, 117.18 W, 0 %, 41424 MiB
2026/04/21 21:00:29.974, 5, 28, 1980 MHz, 115.83 W, 0 %, 41424 MiB
2026/04/21 21:00:29.974, 6, 27, 1980 MHz, 118.00 W, 0 %, 41424 MiB
2026/04/21 21:00:29.974, 7, 24, 1980 MHz, 113.42 W, 0 %, 41424 MiB
2026/04/21 21:00:30.975, 0, 25, 1980 MHz, 114.44 W, 0 %, 41424 MiB
2026/04/21 21:00:30.976, 1, 28, 1980 MHz, 117.37 W, 0 %, 41424 MiB
2026/04/21 21:00:30.976, 2, 28, 1980 MHz, 118.80 W, 0 %, 41424 MiB
2026/04/21 21:00:30.976, 3, 24, 1980 MHz, 112.76 W, 0 %, 41424 MiB
2026/04/21 21:00:30.977, 4, 25, 1980 MHz, 117.15 W, 0 %, 41424 MiB
2026/04/21 21:00:30.977, 5, 28, 1980 MHz, 115.86 W, 0 %, 41424 MiB
2026/04/21 21:00:30.977, 6, 27, 1980 MHz, 117.97 W, 0 %, 41424 MiB
2026/04/21 21:00:30.977, 7, 24, 1980 MHz, 113.46 W, 0 %, 41424 MiB
2026/04/21 21:00:31.978, 0, 25, 1980 MHz, 114.48 W, 0 %, 41424 MiB
2026/04/21 21:00:31.979, 1, 28, 1980 MHz, 117.43 W, 0 %, 41424 MiB
2026/04/21 21:00:31.979, 2, 28, 1980 MHz, 118.80 W, 0 %, 41424 MiB
2026/04/21 21:00:31.979, 3, 24, 1980 MHz, 112.89 W, 0 %, 41424 MiB
2026/04/21 21:00:31.980, 4, 25, 1980 MHz, 117.21 W, 0 %, 41424 MiB
2026/04/21 21:00:31.980, 5, 28, 1980 MHz, 115.89 W, 0 %, 41424 MiB
2026/04/21 21:00:31.980, 6, 27, 1980 MHz, 118.05 W, 0 %, 41424 MiB
2026/04/21 21:00:31.980, 7, 24, 1980 MHz, 113.49 W, 0 %, 41424 MiB
2026/04/21 21:00:32.981, 0, 25, 1980 MHz, 114.46 W, 0 %, 41424 MiB
2026/04/21 21:00:32.982, 1, 28, 1980 MHz, 117.39 W, 0 %, 41424 MiB
2026/04/21 21:00:32.982, 2, 28, 1980 MHz, 118.76 W, 0 %, 41424 MiB
2026/04/21 21:00:32.982, 3, 24, 1980 MHz, 112.57 W, 0 %, 41424 MiB
2026/04/21 21:00:32.983, 4, 25, 1980 MHz, 117.16 W, 0 %, 41424 MiB
2026/04/21 21:00:32.983, 5, 28, 1980 MHz, 115.86 W, 0 %, 41424 MiB
2026/04/21 21:00:32.983, 6, 27, 1980 MHz, 118.07 W, 0 %, 41424 MiB
2026/04/21 21:00:32.983, 7, 24, 1980 MHz, 113.51 W, 0 %, 41424 MiB
2026/04/21 21:00:33.984, 0, 25, 1980 MHz, 114.53 W, 0 %, 41424 MiB
2026/04/21 21:00:33.985, 1, 28, 1980 MHz, 117.41 W, 0 %, 41424 MiB
2026/04/21 21:00:33.985, 2, 28, 1980 MHz, 118.78 W, 0 %, 41424 MiB
2026/04/21 21:00:33.985, 3, 24, 1980 MHz, 112.66 W, 0 %, 41424 MiB
2026/04/21 21:00:33.986, 4, 25, 1980 MHz, 117.18 W, 0 %, 41424 MiB
2026/04/21 21:00:33.986, 5, 28, 1980 MHz, 115.86 W, 0 %, 41424 MiB
2026/04/21 21:00:33.986, 6, 27, 1980 MHz, 118.04 W, 0 %, 41424 MiB
2026/04/21 21:00:33.986, 7, 24, 1980 MHz, 113.53 W, 0 %, 41424 MiB
2026/04/21 21:00:34.987, 0, 25, 1980 MHz, 114.46 W, 0 %, 41424 MiB
2026/04/21 21:00:34.987, 1, 28, 1980 MHz, 117.45 W, 0 %, 41424 MiB
2026/04/21 21:00:34.988, 2, 28, 1980 MHz, 118.80 W, 0 %, 41424 MiB
2026/04/21 21:00:34.988, 3, 24, 1980 MHz, 112.44 W, 0 %, 41426 MiB
2026/04/21 21:00:34.988, 4, 29, 1980 MHz, 173.52 W, 87 %, 41428 MiB
2026/04/21 21:00:34.988, 5, 28, 1980 MHz, 115.84 W, 0 %, 41424 MiB
2026/04/21 21:00:34.989, 6, 27, 1980 MHz, 118.06 W, 0 %, 41424 MiB
2026/04/21 21:00:34.989, 7, 24, 1980 MHz, 113.44 W, 0 %, 41424 MiB
2026/04/21 21:00:35.989, 0, 34, 1980 MHz, 330.01 W, 100 %, 41428 MiB
2026/04/21 21:00:35.990, 1, 33, 1980 MHz, 165.45 W, 63 %, 41428 MiB
2026/04/21 21:00:35.990, 2, 33, 1980 MHz, 195.57 W, 98 %, 41428 MiB
2026/04/21 21:00:35.991, 3, 26, 1980 MHz, 328.13 W, 1 %, 41428 MiB
2026/04/21 21:00:35.991, 4, 26, 1980 MHz, 280.87 W, 0 %, 41428 MiB
2026/04/21 21:00:35.991, 5, 32, 1980 MHz, 228.09 W, 89 %, 41428 MiB
2026/04/21 21:00:35.992, 6, 35, 1980 MHz, 270.17 W, 94 %, 41428 MiB
2026/04/21 21:00:35.992, 7, 34, 1980 MHz, 296.44 W, 94 %, 41428 MiB
2026/04/21 21:00:36.992, 0, 25, 1980 MHz, 115.94 W, 0 %, 41428 MiB
2026/04/21 21:00:36.993, 1, 29, 1980 MHz, 288.90 W, 0 %, 41428 MiB
2026/04/21 21:00:36.993, 2, 29, 1980 MHz, 261.51 W, 0 %, 41428 MiB
2026/04/21 21:00:36.994, 3, 25, 1980 MHz, 112.14 W, 0 %, 41428 MiB
2026/04/21 21:00:36.994, 4, 25, 1980 MHz, 116.81 W, 0 %, 41428 MiB
2026/04/21 21:00:36.994, 5, 29, 1980 MHz, 226.96 W, 0 %, 41428 MiB
2026/04/21 21:00:36.994, 6, 28, 1980 MHz, 195.27 W, 0 %, 41428 MiB
2026/04/21 21:00:36.995, 7, 25, 1980 MHz, 137.38 W, 0 %, 41428 MiB
2026/04/21 21:00:37.995, 0, 25, 1980 MHz, 115.33 W, 0 %, 41428 MiB
2026/04/21 21:00:37.996, 1, 29, 1980 MHz, 116.49 W, 0 %, 41428 MiB
2026/04/21 21:00:37.996, 2, 29, 1980 MHz, 118.54 W, 0 %, 41428 MiB
2026/04/21 21:00:37.996, 3, 24, 1980 MHz, 111.78 W, 0 %, 41428 MiB
2026/04/21 21:00:37.996, 4, 25, 1980 MHz, 116.76 W, 0 %, 41428 MiB
2026/04/21 21:00:37.997, 5, 29, 1980 MHz, 115.36 W, 0 %, 41428 MiB
2026/04/21 21:00:37.997, 6, 28, 1980 MHz, 116.87 W, 0 %, 41428 MiB
2026/04/21 21:00:37.997, 7, 25, 1980 MHz, 113.25 W, 0 %, 41428 MiB
2026/04/21 21:00:38.997, 0, 25, 1980 MHz, 115.35 W, 0 %, 41428 MiB
2026/04/21 21:00:38.998, 1, 28, 1980 MHz, 116.38 W, 0 %, 41428 MiB
2026/04/21 21:00:38.999, 2, 28, 1980 MHz, 118.37 W, 0 %, 41428 MiB
2026/04/21 21:00:38.999, 3, 24, 1980 MHz, 111.72 W, 0 %, 41428 MiB
2026/04/21 21:00:38.999, 4, 25, 1980 MHz, 116.72 W, 0 %, 41428 MiB
2026/04/21 21:00:38.999, 5, 29, 1980 MHz, 115.26 W, 0 %, 41428 MiB
2026/04/21 21:00:39.000, 6, 27, 1980 MHz, 116.77 W, 0 %, 41428 MiB
2026/04/21 21:00:39.000, 7, 25, 1980 MHz, 113.10 W, 0 %, 41428 MiB
2026/04/21 21:00:40.000, 0, 25, 1980 MHz, 115.30 W, 0 %, 41428 MiB
2026/04/21 21:00:40.001, 1, 28, 1980 MHz, 116.38 W, 0 %, 41428 MiB
2026/04/21 21:00:40.002, 2, 28, 1980 MHz, 118.28 W, 0 %, 41428 MiB
2026/04/21 21:00:40.002, 3, 24, 1980 MHz, 111.62 W, 0 %, 41428 MiB
2026/04/21 21:00:40.002, 4, 25, 1980 MHz, 116.67 W, 0 %, 41428 MiB
2026/04/21 21:00:40.003, 5, 29, 1980 MHz, 115.24 W, 0 %, 41428 MiB
2026/04/21 21:00:40.003, 6, 27, 1980 MHz, 116.79 W, 0 %, 41428 MiB
2026/04/21 21:00:40.003, 7, 25, 1980 MHz, 113.18 W, 0 %, 41428 MiB
2026/04/21 21:00:41.004, 0, 25, 1980 MHz, 115.36 W, 0 %, 41428 MiB
2026/04/21 21:00:41.005, 1, 28, 1980 MHz, 116.35 W, 0 %, 41428 MiB
2026/04/21 21:00:41.005, 2, 28, 1980 MHz, 118.28 W, 0 %, 41428 MiB
2026/04/21 21:00:41.005, 3, 24, 1980 MHz, 111.77 W, 0 %, 41428 MiB
2026/04/21 21:00:41.005, 4, 25, 1980 MHz, 116.68 W, 0 %, 41428 MiB
2026/04/21 21:00:41.006, 5, 29, 1980 MHz, 115.22 W, 0 %, 41428 MiB
2026/04/21 21:00:41.006, 6, 27, 1980 MHz, 116.79 W, 0 %, 41428 MiB
2026/04/21 21:00:41.006, 7, 24, 1980 MHz, 113.07 W, 0 %, 41428 MiB
2026/04/21 21:00:42.007, 0, 25, 1980 MHz, 115.22 W, 0 %, 41428 MiB
2026/04/21 21:00:42.008, 1, 28, 1980 MHz, 116.32 W, 0 %, 41428 MiB
2026/04/21 21:00:42.008, 2, 28, 1980 MHz, 118.26 W, 0 %, 41428 MiB
2026/04/21 21:00:42.008, 3, 24, 1980 MHz, 111.72 W, 0 %, 41428 MiB
2026/04/21 21:00:42.008, 4, 25, 1980 MHz, 116.61 W, 0 %, 41428 MiB
2026/04/21 21:00:42.009, 5, 29, 1980 MHz, 115.23 W, 0 %, 41428 MiB
2026/04/21 21:00:42.009, 6, 27, 1980 MHz, 116.72 W, 0 %, 41428 MiB
2026/04/21 21:00:42.009, 7, 24, 1980 MHz, 113.12 W, 0 %, 41428 MiB
2026/04/21 21:00:43.010, 0, 25, 1980 MHz, 115.22 W, 0 %, 41428 MiB
2026/04/21 21:00:43.010, 1, 28, 1980 MHz, 116.32 W, 0 %, 41428 MiB
2026/04/21 21:00:43.011, 2, 28, 1980 MHz, 118.21 W, 0 %, 41428 MiB
2026/04/21 21:00:43.011, 3, 24, 1980 MHz, 111.79 W, 0 %, 41428 MiB
2026/04/21 21:00:43.011, 4, 25, 1980 MHz, 116.61 W, 0 %, 41428 MiB
2026/04/21 21:00:43.012, 5, 29, 1980 MHz, 115.23 W, 0 %, 41428 MiB
2026/04/21 21:00:43.012, 6, 27, 1980 MHz, 116.68 W, 0 %, 41428 MiB
2026/04/21 21:00:43.012, 7, 24, 1980 MHz, 113.08 W, 0 %, 41428 MiB
2026/04/21 21:00:44.013, 0, 25, 1980 MHz, 115.27 W, 0 %, 41428 MiB
2026/04/21 21:00:44.013, 1, 28, 1980 MHz, 116.28 W, 0 %, 41428 MiB
2026/04/21 21:00:44.014, 2, 28, 1980 MHz, 118.21 W, 0 %, 41428 MiB
2026/04/21 21:00:44.014, 3, 24, 1980 MHz, 111.54 W, 0 %, 41428 MiB
2026/04/21 21:00:44.014, 4, 25, 1980 MHz, 116.67 W, 0 %, 41428 MiB
2026/04/21 21:00:44.015, 5, 29, 1980 MHz, 115.19 W, 0 %, 41428 MiB
2026/04/21 21:00:44.015, 6, 27, 1980 MHz, 116.65 W, 0 %, 41428 MiB
2026/04/21 21:00:44.015, 7, 24, 1980 MHz, 113.13 W, 0 %, 41428 MiB
2026/04/21 21:00:45.015, 0, 25, 1980 MHz, 115.25 W, 2 %, 41428 MiB
2026/04/21 21:00:45.016, 1, 28, 1980 MHz, 116.26 W, 0 %, 41428 MiB
2026/04/21 21:00:45.016, 2, 28, 1980 MHz, 118.13 W, 0 %, 41428 MiB
2026/04/21 21:00:45.017, 3, 24, 1980 MHz, 111.43 W, 0 %, 41428 MiB
2026/04/21 21:00:45.017, 4, 25, 1980 MHz, 116.64 W, 0 %, 41428 MiB
2026/04/21 21:00:45.017, 5, 29, 1980 MHz, 115.13 W, 0 %, 41428 MiB
2026/04/21 21:00:45.017, 6, 27, 1980 MHz, 116.66 W, 0 %, 41428 MiB
2026/04/21 21:00:45.018, 7, 24, 1980 MHz, 113.21 W, 0 %, 41428 MiB
2026/04/21 21:00:46.018, 0, 25, 1980 MHz, 115.24 W, 0 %, 41428 MiB
2026/04/21 21:00:46.019, 1, 28, 1980 MHz, 116.30 W, 0 %, 41428 MiB
2026/04/21 21:00:46.019, 2, 28, 1980 MHz, 118.14 W, 0 %, 41428 MiB
