step,wallclock_s,step_time_ms,fwd_us,bwd_us,opt_us,dataloader_us,active_bytes,reserved_bytes,num_alloc_retries,num_device_alloc,num_device_free
882,6937007.996148,275.656,-1.0,-1.0,-1.0,772.2,683933696,46393196544,0,348,0
883,6937008.274902,278.754,-1.0,-1.0,-1.0,842.4,683933696,46393196544,0,348,0
884,6937008.553708,278.806,-1.0,-1.0,-1.0,178.2,683933696,46393196544,0,348,0
885,6937008.831891,278.183,-1.0,-1.0,-1.0,175.3,683933696,46393196544,0,348,0
886,6937009.113006,281.114,-1.0,-1.0,-1.0,181.4,683933696,46393196544,0,348,0
887,6937009.390556,277.551,-1.0,-1.0,-1.0,181.0,683933696,46393196544,0,348,0
888,6937009.665782,275.226,-1.0,-1.0,-1.0,178.2,683933696,46393196544,0,348,0
889,6937009.945413,279.630,-1.0,-1.0,-1.0,1807.8,683933696,46393196544,0,348,0
890,6937010.266547,321.134,-1.0,-1.0,-1.0,45445.2,683933696,46393196544,0,348,0
891,6937010.542864,276.317,-1.0,-1.0,-1.0,525.6,683933696,46393196544,0,348,0
892,6937010.818379,275.515,-1.0,-1.0,-1.0,200.8,683933696,46393196544,0,348,0
893,6937023.569177,12750.798,-1.0,-1.0,-1.0,246.7,683933696,46393196544,0,348,0
894,6937026.802086,3232.909,-1.0,-1.0,-1.0,228.1,683933696,46393196544,0,348,0
895,6937027.076456,274.370,-1.0,-1.0,-1.0,185.5,683933696,46393196544,0,348,0
896,6937027.352129,275.672,-1.0,-1.0,-1.0,176.1,683933696,46393196544,0,348,0
897,6937027.636989,284.860,-1.0,-1.0,-1.0,179.2,683933696,46393196544,0,348,0
898,6937027.913020,276.031,-1.0,-1.0,-1.0,178.8,683933696,46393196544,0,348,0
899,6937028.188184,275.163,-1.0,-1.0,-1.0,183.2,683933696,46393196544,0,348,0
900,6937028.464441,276.257,-1.0,-1.0,-1.0,191.6,683933696,46393196544,0,348,0
901,6937028.753716,289.276,-1.0,-1.0,-1.0,178.9,683933696,46393196544,0,348,0
902,6937029.031128,277.412,-1.0,-1.0,-1.0,174.5,683933696,46393196544,0,348,0
903,6937029.305940,274.811,-1.0,-1.0,-1.0,176.7,683933696,46393196544,0,348,0
904,6937029.583772,277.832,-1.0,-1.0,-1.0,178.9,683933696,46393196544,0,348,0
905,6937029.860240,276.468,-1.0,-1.0,-1.0,178.2,683933696,46393196544,0,348,0
906,6937030.136439,276.199,-1.0,-1.0,-1.0,176.4,683933696,46393196544,0,348,0
907,6937030.413775,277.336,-1.0,-1.0,-1.0,175.5,683933696,46393196544,0,348,0
908,6937030.693140,279.365,-1.0,-1.0,-1.0,180.9,683933696,46393196544,0,348,0
909,6937030.972148,279.008,-1.0,-1.0,-1.0,173.1,683933696,46393196544,0,348,0
910,6937031.249885,277.737,-1.0,-1.0,-1.0,196.2,683933696,46393196544,0,348,0
911,6937031.528928,279.043,-1.0,-1.0,-1.0,177.5,683933696,46393196544,0,348,0
912,6937031.804259,275.331,-1.0,-1.0,-1.0,175.1,683933696,46393196544,0,348,0
913,6937032.081177,276.918,-1.0,-1.0,-1.0,207.1,683933696,46393196544,0,348,0
914,6937032.361944,280.768,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
915,6937032.639969,278.024,-1.0,-1.0,-1.0,483.3,683933696,46393196544,0,348,0
916,6937032.918136,278.167,-1.0,-1.0,-1.0,191.3,683933696,46393196544,0,348,0
917,6937033.193536,275.401,-1.0,-1.0,-1.0,178.1,683933696,46393196544,0,348,0
918,6937033.471043,277.507,-1.0,-1.0,-1.0,176.4,683933696,46393196544,0,348,0
919,6937033.753910,282.867,-1.0,-1.0,-1.0,179.8,683933696,46393196544,0,348,0
920,6937034.032935,279.025,-1.0,-1.0,-1.0,173.0,683933696,46393196544,0,348,0
921,6937034.310236,277.301,-1.0,-1.0,-1.0,177.5,683933696,46393196544,0,348,0
922,6937034.583637,273.401,-1.0,-1.0,-1.0,235.9,683933696,46393196544,0,348,0
923,6937034.863112,279.475,-1.0,-1.0,-1.0,185.6,683933696,46393196544,0,348,0
924,6937035.139495,276.383,-1.0,-1.0,-1.0,175.3,683933696,46393196544,0,348,0
925,6937035.416897,277.402,-1.0,-1.0,-1.0,181.4,683933696,46393196544,0,348,0
926,6937035.693409,276.512,-1.0,-1.0,-1.0,570.9,683933696,46393196544,0,348,0
927,6937035.972050,278.641,-1.0,-1.0,-1.0,179.3,683933696,46393196544,0,348,0
928,6937036.252480,280.430,-1.0,-1.0,-1.0,584.4,683933696,46393196544,0,348,0
929,6937036.532989,280.508,-1.0,-1.0,-1.0,180.2,683933696,46393196544,0,348,0
930,6937036.812166,279.177,-1.0,-1.0,-1.0,176.3,683933696,46393196544,0,348,0
931,6937037.090165,277.999,-1.0,-1.0,-1.0,177.8,683933696,46393196544,0,348,0
932,6937037.364452,274.287,-1.0,-1.0,-1.0,187.5,683933696,46393196544,0,348,0
933,6937037.642297,277.844,-1.0,-1.0,-1.0,292.4,683933696,46393196544,0,348,0
934,6937037.919807,277.510,-1.0,-1.0,-1.0,188.3,683933696,46393196544,0,348,0
935,6937038.196702,276.895,-1.0,-1.0,-1.0,179.3,683933696,46393196544,0,348,0
936,6937038.476583,279.881,-1.0,-1.0,-1.0,175.1,683933696,46393196544,0,348,0
937,6937038.757124,280.541,-1.0,-1.0,-1.0,853.6,683933696,46393196544,0,348,0
938,6937039.034033,276.909,-1.0,-1.0,-1.0,209.0,683933696,46393196544,0,348,0
939,6937039.311459,277.426,-1.0,-1.0,-1.0,176.2,683933696,46393196544,0,348,0
940,6937039.587294,275.835,-1.0,-1.0,-1.0,183.2,683933696,46393196544,0,348,0
941,6937039.865267,277.974,-1.0,-1.0,-1.0,179.6,683933696,46393196544,0,348,0
942,6937040.143539,278.272,-1.0,-1.0,-1.0,310.1,683933696,46393196544,0,348,0
943,6937040.418164,274.624,-1.0,-1.0,-1.0,178.7,683933696,46393196544,0,348,0
944,6937040.703031,284.867,-1.0,-1.0,-1.0,174.1,683933696,46393196544,0,348,0
945,6937040.981959,278.928,-1.0,-1.0,-1.0,191.0,683933696,46393196544,0,348,0
946,6937041.256258,274.298,-1.0,-1.0,-1.0,790.6,683933696,46393196544,0,348,0
947,6937041.535762,279.504,-1.0,-1.0,-1.0,176.5,683933696,46393196544,0,348,0
948,6937041.812470,276.708,-1.0,-1.0,-1.0,180.6,683933696,46393196544,0,348,0
949,6937042.091447,278.977,-1.0,-1.0,-1.0,250.4,683933696,46393196544,0,348,0
950,6937042.368088,276.641,-1.0,-1.0,-1.0,265.7,683933696,46393196544,0,348,0
951,6937042.642937,274.849,-1.0,-1.0,-1.0,181.6,683933696,46393196544,0,348,0
952,6937042.921174,278.237,-1.0,-1.0,-1.0,183.6,683933696,46393196544,0,348,0
953,6937043.197800,276.626,-1.0,-1.0,-1.0,176.4,683933696,46393196544,0,348,0
954,6937043.473446,275.646,-1.0,-1.0,-1.0,178.8,683933696,46393196544,0,348,0
955,6937043.752562,279.116,-1.0,-1.0,-1.0,177.2,683933696,46393196544,0,348,0
956,6937044.030699,278.137,-1.0,-1.0,-1.0,187.4,683933696,46393196544,0,348,0
957,6937044.305265,274.566,-1.0,-1.0,-1.0,179.5,683933696,46393196544,0,348,0
958,6937044.581126,275.861,-1.0,-1.0,-1.0,185.1,683933696,46393196544,0,348,0
959,6937044.858952,277.826,-1.0,-1.0,-1.0,179.4,683933696,46393196544,0,348,0
960,6937045.133763,274.811,-1.0,-1.0,-1.0,186.7,683933696,46393196544,0,348,0
961,6937045.410837,277.074,-1.0,-1.0,-1.0,187.5,683933696,46393196544,0,348,0
962,6937045.685561,274.723,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
963,6937045.961631,276.071,-1.0,-1.0,-1.0,184.3,683933696,46393196544,0,348,0
964,6937046.241136,279.504,-1.0,-1.0,-1.0,172.3,683933696,46393196544,0,348,0
965,6937046.518973,277.838,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
966,6937046.796888,277.915,-1.0,-1.0,-1.0,195.7,683933696,46393196544,0,348,0
967,6937047.074690,277.802,-1.0,-1.0,-1.0,526.8,683933696,46393196544,0,348,0
968,6937047.348895,274.205,-1.0,-1.0,-1.0,194.0,683933696,46393196544,0,348,0
969,6937047.623520,274.625,-1.0,-1.0,-1.0,192.6,683933696,46393196544,0,348,0
970,6937047.901467,277.948,-1.0,-1.0,-1.0,180.6,683933696,46393196544,0,348,0
971,6937048.186176,284.709,-1.0,-1.0,-1.0,177.1,683933696,46393196544,0,348,0
972,6937048.462676,276.499,-1.0,-1.0,-1.0,173.6,683933696,46393196544,0,348,0
973,6937048.739189,276.513,-1.0,-1.0,-1.0,183.4,683933696,46393196544,0,348,0
974,6937049.019175,279.986,-1.0,-1.0,-1.0,178.0,683933696,46393196544,0,348,0
975,6937049.295711,276.536,-1.0,-1.0,-1.0,177.4,683933696,46393196544,0,348,0
976,6937049.573928,278.217,-1.0,-1.0,-1.0,481.3,683933696,46393196544,0,348,0
977,6937049.853833,279.905,-1.0,-1.0,-1.0,183.8,683933696,46393196544,0,348,0
978,6937050.134640,280.807,-1.0,-1.0,-1.0,175.9,683933696,46393196544,0,348,0
979,6937050.411458,276.818,-1.0,-1.0,-1.0,188.3,683933696,46393196544,0,348,0
980,6937050.689847,278.389,-1.0,-1.0,-1.0,193.1,683933696,46393196544,0,348,0
981,6937050.964930,275.083,-1.0,-1.0,-1.0,175.1,683933696,46393196544,0,348,0
982,6937051.237962,273.032,-1.0,-1.0,-1.0,175.6,683933696,46393196544,0,348,0
983,6937051.517740,279.778,-1.0,-1.0,-1.0,197.6,683933696,46393196544,0,348,0
984,6937051.794348,276.608,-1.0,-1.0,-1.0,174.8,683933696,46393196544,0,348,0
985,6937052.073776,279.427,-1.0,-1.0,-1.0,470.2,683933696,46393196544,0,348,0
986,6937052.352586,278.810,-1.0,-1.0,-1.0,175.8,683933696,46393196544,0,348,0
987,6937052.628482,275.897,-1.0,-1.0,-1.0,173.8,683933696,46393196544,0,348,0
988,6937052.904207,275.724,-1.0,-1.0,-1.0,342.7,683933696,46393196544,0,348,0
989,6937053.183315,279.108,-1.0,-1.0,-1.0,478.1,683933696,46393196544,0,348,0
990,6937053.459957,276.642,-1.0,-1.0,-1.0,179.5,683933696,46393196544,0,348,0
991,6937053.737016,277.059,-1.0,-1.0,-1.0,174.2,683933696,46393196544,0,348,0
992,6937054.015191,278.176,-1.0,-1.0,-1.0,174.8,683933696,46393196544,0,348,0
993,6937054.296195,281.003,-1.0,-1.0,-1.0,176.8,683933696,46393196544,0,348,0
994,6937054.575338,279.143,-1.0,-1.0,-1.0,209.6,683933696,46393196544,0,348,0
995,6937054.852835,277.497,-1.0,-1.0,-1.0,175.8,683933696,46393196544,0,348,0
996,6937055.131800,278.966,-1.0,-1.0,-1.0,170.6,683933696,46393196544,0,348,0
997,6937055.410271,278.470,-1.0,-1.0,-1.0,174.7,683933696,46393196544,0,348,0
998,6937055.684801,274.531,-1.0,-1.0,-1.0,185.2,683933696,46393196544,0,348,0
999,6937055.960689,275.888,-1.0,-1.0,-1.0,181.6,683933696,46393196544,0,348,0
1000,6937056.239769,279.080,-1.0,-1.0,-1.0,176.1,683933696,46393196544,0,348,0
1001,6937056.527193,287.424,-1.0,-1.0,-1.0,173.3,683933696,46393196544,0,348,0
1002,6937056.804354,277.160,-1.0,-1.0,-1.0,171.1,683933696,46393196544,0,348,0
1003,6937057.082147,277.794,-1.0,-1.0,-1.0,177.1,683933696,46393196544,0,348,0
1004,6937057.357287,275.140,-1.0,-1.0,-1.0,180.4,683933696,46393196544,0,348,0
1005,6937057.636159,278.873,-1.0,-1.0,-1.0,174.6,683933696,46393196544,0,348,0
1006,6937057.912106,275.946,-1.0,-1.0,-1.0,176.5,683933696,46393196544,0,348,0
1007,6937058.193049,280.943,-1.0,-1.0,-1.0,485.8,683933696,46393196544,0,348,0
1008,6937058.472087,279.038,-1.0,-1.0,-1.0,179.3,683933696,46393196544,0,348,0
1009,6937058.752338,280.252,-1.0,-1.0,-1.0,176.4,683933696,46393196544,0,348,0
1010,6937059.028612,276.273,-1.0,-1.0,-1.0,482.8,683933696,46393196544,0,348,0
1011,6937059.308817,280.205,-1.0,-1.0,-1.0,173.7,683933696,46393196544,0,348,0
1012,6937059.587322,278.506,-1.0,-1.0,-1.0,174.9,683933696,46393196544,0,348,0
1013,6937059.864829,277.507,-1.0,-1.0,-1.0,175.4,683933696,46393196544,0,348,0
1014,6937060.139314,274.485,-1.0,-1.0,-1.0,175.6,683933696,46393196544,0,348,0
1015,6937060.416587,277.273,-1.0,-1.0,-1.0,202.0,683933696,46393196544,0,348,0
1016,6937060.693724,277.137,-1.0,-1.0,-1.0,208.9,683933696,46393196544,0,348,0
1017,6937061.014450,320.725,-1.0,-1.0,-1.0,50977.9,683933696,46393196544,0,348,0
1018,6937061.298561,284.112,-1.0,-1.0,-1.0,193.5,683933696,46393196544,0,348,0
1019,6937061.572582,274.021,-1.0,-1.0,-1.0,195.9,683933696,46393196544,0,348,0
1020,6937061.855352,282.770,-1.0,-1.0,-1.0,193.4,683933696,46393196544,0,348,0
1021,6937062.134494,279.142,-1.0,-1.0,-1.0,200.0,683933696,46393196544,0,348,0
1022,6937062.641894,507.399,-1.0,-1.0,-1.0,230.6,683933696,46393196544,0,348,0
1023,6937074.416077,11774.183,-1.0,-1.0,-1.0,298.7,683933696,46393196544,0,348,0
1024,6937074.689209,273.132,-1.0,-1.0,-1.0,183.9,683933696,46393196544,0,348,0
1025,6937074.963936,274.728,-1.0,-1.0,-1.0,178.6,683933696,46393196544,0,348,0
1026,6937075.254079,290.142,-1.0,-1.0,-1.0,177.5,683933696,46393196544,0,348,0
1027,6937075.534278,280.199,-1.0,-1.0,-1.0,179.5,683933696,46393196544,0,348,0
1028,6937075.811648,277.370,-1.0,-1.0,-1.0,457.0,683933696,46393196544,0,348,0
1029,6937076.092097,280.449,-1.0,-1.0,-1.0,182.7,683933696,46393196544,0,348,0
1030,6937076.374250,282.153,-1.0,-1.0,-1.0,184.7,683933696,46393196544,0,348,0
1031,6937076.652084,277.834,-1.0,-1.0,-1.0,178.3,683933696,46393196544,0,348,0
1032,6937076.924921,272.837,-1.0,-1.0,-1.0,176.2,683933696,46393196544,0,348,0
1033,6937077.201683,276.762,-1.0,-1.0,-1.0,180.9,683933696,46393196544,0,348,0
1034,6937077.482052,280.369,-1.0,-1.0,-1.0,178.7,683933696,46393196544,0,348,0
1035,6937077.755761,273.709,-1.0,-1.0,-1.0,183.1,683933696,46393196544,0,348,0
1036,6937078.039065,283.304,-1.0,-1.0,-1.0,187.4,683933696,46393196544,0,348,0
1037,6937078.317761,278.696,-1.0,-1.0,-1.0,492.1,683933696,46393196544,0,348,0
1038,6937078.594073,276.312,-1.0,-1.0,-1.0,180.8,683933696,46393196544,0,348,0
1039,6937078.872913,278.840,-1.0,-1.0,-1.0,174.0,683933696,46393196544,0,348,0
1040,6937079.151764,278.851,-1.0,-1.0,-1.0,195.5,683933696,46393196544,0,348,0
1041,6937079.432852,281.088,-1.0,-1.0,-1.0,189.4,683933696,46393196544,0,348,0
1042,6937079.707902,275.050,-1.0,-1.0,-1.0,189.2,683933696,46393196544,0,348,0
1043,6937079.981506,273.605,-1.0,-1.0,-1.0,184.4,683933696,46393196544,0,348,0
1044,6937080.261498,279.991,-1.0,-1.0,-1.0,212.6,683933696,46393196544,0,348,0
1045,6937080.541208,279.711,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1046,6937080.818401,277.193,-1.0,-1.0,-1.0,543.2,683933696,46393196544,0,348,0
1047,6937081.096317,277.916,-1.0,-1.0,-1.0,175.4,683933696,46393196544,0,348,0
1048,6937081.375730,279.412,-1.0,-1.0,-1.0,176.0,683933696,46393196544,0,348,0
1049,6937081.652677,276.947,-1.0,-1.0,-1.0,178.0,683933696,46393196544,0,348,0
1050,6937081.930683,278.006,-1.0,-1.0,-1.0,173.7,683933696,46393196544,0,348,0
1051,6937082.206586,275.903,-1.0,-1.0,-1.0,181.3,683933696,46393196544,0,348,0
1052,6937082.481244,274.659,-1.0,-1.0,-1.0,515.4,683933696,46393196544,0,348,0
1053,6937082.758995,277.750,-1.0,-1.0,-1.0,188.1,683933696,46393196544,0,348,0
1054,6937083.035274,276.279,-1.0,-1.0,-1.0,502.2,683933696,46393196544,0,348,0
1055,6937083.311786,276.512,-1.0,-1.0,-1.0,191.0,683933696,46393196544,0,348,0
1056,6937083.591587,279.801,-1.0,-1.0,-1.0,184.7,683933696,46393196544,0,348,0
1057,6937083.866333,274.747,-1.0,-1.0,-1.0,184.1,683933696,46393196544,0,348,0
1058,6937084.142321,275.988,-1.0,-1.0,-1.0,177.9,683933696,46393196544,0,348,0
1059,6937084.419598,277.276,-1.0,-1.0,-1.0,183.5,683933696,46393196544,0,348,0
1060,6937084.699493,279.895,-1.0,-1.0,-1.0,183.2,683933696,46393196544,0,348,0
1061,6937084.979931,280.438,-1.0,-1.0,-1.0,187.2,683933696,46393196544,0,348,0
1062,6937085.254367,274.436,-1.0,-1.0,-1.0,173.7,683933696,46393196544,0,348,0
1063,6937085.534171,279.805,-1.0,-1.0,-1.0,183.6,683933696,46393196544,0,348,0
1064,6937085.811851,277.680,-1.0,-1.0,-1.0,388.7,683933696,46393196544,0,348,0
1065,6937086.090921,279.070,-1.0,-1.0,-1.0,192.7,683933696,46393196544,0,348,0
1066,6937086.364261,273.340,-1.0,-1.0,-1.0,182.5,683933696,46393196544,0,348,0
1067,6937086.641806,277.544,-1.0,-1.0,-1.0,183.2,683933696,46393196544,0,348,0
1068,6937086.919773,277.968,-1.0,-1.0,-1.0,179.5,683933696,46393196544,0,348,0
1069,6937087.195440,275.667,-1.0,-1.0,-1.0,189.4,683933696,46393196544,0,348,0
1070,6937087.473302,277.862,-1.0,-1.0,-1.0,222.1,683933696,46393196544,0,348,0
1071,6937087.752674,279.371,-1.0,-1.0,-1.0,176.2,683933696,46393196544,0,348,0
1072,6937088.032728,280.054,-1.0,-1.0,-1.0,183.7,683933696,46393196544,0,348,0
1073,6937088.309037,276.309,-1.0,-1.0,-1.0,180.7,683933696,46393196544,0,348,0
1074,6937088.590746,281.709,-1.0,-1.0,-1.0,177.0,683933696,46393196544,0,348,0
1075,6937088.868687,277.941,-1.0,-1.0,-1.0,178.6,683933696,46393196544,0,348,0
1076,6937089.143693,275.007,-1.0,-1.0,-1.0,181.6,683933696,46393196544,0,348,0
1077,6937089.422800,279.106,-1.0,-1.0,-1.0,187.5,683933696,46393196544,0,348,0
1078,6937089.698680,275.881,-1.0,-1.0,-1.0,177.2,683933696,46393196544,0,348,0
1079,6937089.982196,283.516,-1.0,-1.0,-1.0,183.5,683933696,46393196544,0,348,0
1080,6937090.258645,276.448,-1.0,-1.0,-1.0,175.2,683933696,46393196544,0,348,0
1081,6937090.533846,275.201,-1.0,-1.0,-1.0,181.9,683933696,46393196544,0,348,0
1082,6937090.811813,277.967,-1.0,-1.0,-1.0,183.6,683933696,46393196544,0,348,0
1083,6937091.084760,272.947,-1.0,-1.0,-1.0,191.0,683933696,46393196544,0,348,0
1084,6937091.361123,276.363,-1.0,-1.0,-1.0,188.6,683933696,46393196544,0,348,0
1085,6937091.642881,281.758,-1.0,-1.0,-1.0,187.5,683933696,46393196544,0,348,0
1086,6937091.921641,278.760,-1.0,-1.0,-1.0,179.9,683933696,46393196544,0,348,0
1087,6937092.202247,280.606,-1.0,-1.0,-1.0,178.8,683933696,46393196544,0,348,0
1088,6937092.480342,278.095,-1.0,-1.0,-1.0,186.1,683933696,46393196544,0,348,0
1089,6937092.757674,277.332,-1.0,-1.0,-1.0,188.4,683933696,46393196544,0,348,0
1090,6937093.034497,276.823,-1.0,-1.0,-1.0,182.9,683933696,46393196544,0,348,0
1091,6937093.309967,275.470,-1.0,-1.0,-1.0,178.5,683933696,46393196544,0,348,0
1092,6937093.588512,278.545,-1.0,-1.0,-1.0,185.6,683933696,46393196544,0,348,0
1093,6937093.864241,275.730,-1.0,-1.0,-1.0,723.2,683933696,46393196544,0,348,0
1094,6937094.140325,276.084,-1.0,-1.0,-1.0,188.6,683933696,46393196544,0,348,0
1095,6937094.415944,275.619,-1.0,-1.0,-1.0,192.1,683933696,46393196544,0,348,0
1096,6937094.692606,276.662,-1.0,-1.0,-1.0,192.7,683933696,46393196544,0,348,0
1097,6937094.967005,274.399,-1.0,-1.0,-1.0,291.1,683933696,46393196544,0,348,0
1098,6937095.243368,276.363,-1.0,-1.0,-1.0,183.5,683933696,46393196544,0,348,0
1099,6937095.519220,275.852,-1.0,-1.0,-1.0,186.2,683933696,46393196544,0,348,0
1100,6937095.795779,276.559,-1.0,-1.0,-1.0,466.9,683933696,46393196544,0,348,0
1101,6937096.085351,289.572,-1.0,-1.0,-1.0,760.5,683933696,46393196544,0,348,0
1102,6937096.360863,275.512,-1.0,-1.0,-1.0,682.5,683933696,46393196544,0,348,0
1103,6937096.638434,277.571,-1.0,-1.0,-1.0,733.5,683933696,46393196544,0,348,0
1104,6937096.923971,285.537,-1.0,-1.0,-1.0,181.8,683933696,46393196544,0,348,0
1105,6937097.198030,274.059,-1.0,-1.0,-1.0,180.1,683933696,46393196544,0,348,0
1106,6937097.474964,276.934,-1.0,-1.0,-1.0,180.0,683933696,46393196544,0,348,0
1107,6937097.752802,277.838,-1.0,-1.0,-1.0,428.2,683933696,46393196544,0,348,0
1108,6937098.030493,277.691,-1.0,-1.0,-1.0,481.3,683933696,46393196544,0,348,0
1109,6937098.308218,277.726,-1.0,-1.0,-1.0,419.6,683933696,46393196544,0,348,0
1110,6937098.586805,278.586,-1.0,-1.0,-1.0,490.0,683933696,46393196544,0,348,0
1111,6937098.862069,275.264,-1.0,-1.0,-1.0,460.8,683933696,46393196544,0,348,0
1112,6937099.138997,276.929,-1.0,-1.0,-1.0,458.2,683933696,46393196544,0,348,0
1113,6937099.417707,278.709,-1.0,-1.0,-1.0,178.8,683933696,46393196544,0,348,0
1114,6937099.693766,276.060,-1.0,-1.0,-1.0,186.6,683933696,46393196544,0,348,0
1115,6937099.971780,278.013,-1.0,-1.0,-1.0,453.3,683933696,46393196544,0,348,0
1116,6937100.249255,277.475,-1.0,-1.0,-1.0,422.5,683933696,46393196544,0,348,0
1117,6937100.526103,276.849,-1.0,-1.0,-1.0,470.7,683933696,46393196544,0,348,0
1118,6937100.804062,277.959,-1.0,-1.0,-1.0,450.3,683933696,46393196544,0,348,0
1119,6937101.082060,277.998,-1.0,-1.0,-1.0,489.1,683933696,46393196544,0,348,0
1120,6937101.359008,276.948,-1.0,-1.0,-1.0,469.5,683933696,46393196544,0,348,0
1121,6937101.640014,281.006,-1.0,-1.0,-1.0,465.2,683933696,46393196544,0,348,0
1122,6937101.918145,278.131,-1.0,-1.0,-1.0,195.3,683933696,46393196544,0,348,0
1123,6937102.200710,282.565,-1.0,-1.0,-1.0,526.0,683933696,46393196544,0,348,0
1124,6937102.475088,274.378,-1.0,-1.0,-1.0,372.7,683933696,46393196544,0,348,0
1125,6937102.754198,279.110,-1.0,-1.0,-1.0,178.5,683933696,46393196544,0,348,0
1126,6937103.032660,278.461,-1.0,-1.0,-1.0,463.4,683933696,46393196544,0,348,0
1127,6937103.312978,280.319,-1.0,-1.0,-1.0,187.3,683933696,46393196544,0,348,0
1128,6937103.596201,283.223,-1.0,-1.0,-1.0,723.7,683933696,46393196544,0,348,0
1129,6937103.875129,278.928,-1.0,-1.0,-1.0,179.3,683933696,46393196544,0,348,0
1130,6937104.152456,277.327,-1.0,-1.0,-1.0,514.7,683933696,46393196544,0,348,0
1131,6937104.428420,275.964,-1.0,-1.0,-1.0,184.7,683933696,46393196544,0,348,0
1132,6937104.700687,272.267,-1.0,-1.0,-1.0,184.7,683933696,46393196544,0,348,0
1133,6937104.980418,279.731,-1.0,-1.0,-1.0,493.4,683933696,46393196544,0,348,0
1134,6937105.258014,277.596,-1.0,-1.0,-1.0,478.9,683933696,46393196544,0,348,0
1135,6937105.534044,276.030,-1.0,-1.0,-1.0,536.7,683933696,46393196544,0,348,0
1136,6937105.810680,276.636,-1.0,-1.0,-1.0,169.9,683933696,46393196544,0,348,0
1137,6937106.088217,277.537,-1.0,-1.0,-1.0,179.4,683933696,46393196544,0,348,0
1138,6937106.368441,280.224,-1.0,-1.0,-1.0,282.4,683933696,46393196544,0,348,0
1139,6937106.642381,273.940,-1.0,-1.0,-1.0,481.2,683933696,46393196544,0,348,0
1140,6937106.920340,277.959,-1.0,-1.0,-1.0,176.1,683933696,46393196544,0,348,0
1141,6937107.196030,275.690,-1.0,-1.0,-1.0,179.4,683933696,46393196544,0,348,0
1142,6937107.473838,277.808,-1.0,-1.0,-1.0,182.5,683933696,46393196544,0,348,0
1143,6937107.751106,277.268,-1.0,-1.0,-1.0,234.2,683933696,46393196544,0,348,0
1144,6937108.094978,343.873,-1.0,-1.0,-1.0,69864.4,683933696,46393196544,0,348,0
1145,6937108.368481,273.502,-1.0,-1.0,-1.0,197.7,683933696,46393196544,0,348,0
1146,6937108.645786,277.306,-1.0,-1.0,-1.0,201.1,683933696,46393196544,0,348,0
1147,6937108.934006,288.220,-1.0,-1.0,-1.0,203.4,683933696,46393196544,0,348,0
1148,6937109.208598,274.592,-1.0,-1.0,-1.0,599.2,683933696,46393196544,0,348,0
1149,6937109.483877,275.279,-1.0,-1.0,-1.0,466.6,683933696,46393196544,0,348,0
1150,6937109.764384,280.508,-1.0,-1.0,-1.0,296.3,683933696,46393196544,0,348,0
1151,6937110.044456,280.072,-1.0,-1.0,-1.0,203.3,683933696,46393196544,0,348,0
1152,6937110.322567,278.111,-1.0,-1.0,-1.0,525.1,683933696,46393196544,0,348,0
1153,6937110.597587,275.020,-1.0,-1.0,-1.0,178.6,683933696,46393196544,0,348,0
1154,6937110.876923,279.336,-1.0,-1.0,-1.0,288.5,683933696,46393196544,0,348,0
1155,6937111.153818,276.895,-1.0,-1.0,-1.0,408.6,683933696,46393196544,0,348,0
1156,6937111.432021,278.203,-1.0,-1.0,-1.0,494.8,683933696,46393196544,0,348,0
1157,6937111.709671,277.651,-1.0,-1.0,-1.0,180.0,683933696,46393196544,0,348,0
1158,6937111.988052,278.381,-1.0,-1.0,-1.0,463.3,683933696,46393196544,0,348,0
1159,6937112.262664,274.612,-1.0,-1.0,-1.0,180.4,683933696,46393196544,0,348,0
1160,6937112.540128,277.464,-1.0,-1.0,-1.0,467.4,683933696,46393196544,0,348,0
1161,6937112.819629,279.500,-1.0,-1.0,-1.0,474.3,683933696,46393196544,0,348,0
1162,6937113.096846,277.217,-1.0,-1.0,-1.0,434.4,683933696,46393196544,0,348,0
1163,6937113.376137,279.291,-1.0,-1.0,-1.0,305.3,683933696,46393196544,0,348,0
1164,6937113.651855,275.718,-1.0,-1.0,-1.0,239.4,683933696,46393196544,0,348,0
1165,6937113.927781,275.927,-1.0,-1.0,-1.0,178.6,683933696,46393196544,0,348,0
1166,6937114.204799,277.017,-1.0,-1.0,-1.0,419.5,683933696,46393196544,0,348,0
1167,6937114.479722,274.923,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
1168,6937114.755204,275.482,-1.0,-1.0,-1.0,441.2,683933696,46393196544,0,348,0
1169,6937115.031988,276.784,-1.0,-1.0,-1.0,476.7,683933696,46393196544,0,348,0
1170,6937115.307412,275.424,-1.0,-1.0,-1.0,183.1,683933696,46393196544,0,348,0
1171,6937115.583235,275.824,-1.0,-1.0,-1.0,784.0,683933696,46393196544,0,348,0
1172,6937115.863435,280.200,-1.0,-1.0,-1.0,723.6,683933696,46393196544,0,348,0
1173,6937116.142691,279.256,-1.0,-1.0,-1.0,207.2,683933696,46393196544,0,348,0
