timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/21 23:42:59.378, 0, 24, 1980 MHz, 113.50 W, 0 %, 1742 MiB
2026/04/21 23:42:59.379, 1, 26, 1980 MHz, 116.38 W, 0 %, 1742 MiB
2026/04/21 23:42:59.379, 2, 26, 1980 MHz, 117.06 W, 0 %, 1742 MiB
2026/04/21 23:42:59.379, 3, 23, 1980 MHz, 111.62 W, 0 %, 1742 MiB
2026/04/21 23:42:59.380, 4, 24, 1980 MHz, 116.21 W, 0 %, 1742 MiB
2026/04/21 23:42:59.380, 5, 27, 1980 MHz, 114.91 W, 0 %, 1742 MiB
2026/04/21 23:42:59.380, 6, 26, 1980 MHz, 116.07 W, 0 %, 1742 MiB
2026/04/21 23:42:59.381, 7, 23, 1980 MHz, 112.52 W, 0 %, 1742 MiB
2026/04/21 23:43:00.381, 0, 24, 1980 MHz, 113.54 W, 0 %, 1742 MiB
2026/04/21 23:43:00.382, 1, 26, 1980 MHz, 116.44 W, 0 %, 1742 MiB
2026/04/21 23:43:00.383, 2, 26, 1980 MHz, 117.01 W, 0 %, 1742 MiB
2026/04/21 23:43:00.383, 3, 23, 1980 MHz, 111.59 W, 1 %, 1742 MiB
2026/04/21 23:43:00.383, 4, 24, 1980 MHz, 116.15 W, 0 %, 1742 MiB
2026/04/21 23:43:00.383, 5, 27, 1980 MHz, 114.90 W, 0 %, 1742 MiB
2026/04/21 23:43:00.384, 6, 26, 1980 MHz, 116.05 W, 0 %, 1742 MiB
2026/04/21 23:43:00.384, 7, 23, 1980 MHz, 112.57 W, 0 %, 1742 MiB
2026/04/21 23:43:01.384, 0, 28, 1980 MHz, 149.92 W, 0 %, 2084 MiB
2026/04/21 23:43:01.386, 1, 28, 1980 MHz, 152.55 W, 22 %, 2134 MiB
2026/04/21 23:43:01.386, 2, 27, 1980 MHz, 136.09 W, 25 %, 1986 MiB
2026/04/21 23:43:01.386, 3, 26, 1980 MHz, 273.39 W, 74 %, 11336 MiB
2026/04/21 23:43:01.386, 4, 27, 1980 MHz, 252.71 W, 81 %, 5414 MiB
2026/04/21 23:43:01.387, 5, 29, 1980 MHz, 150.25 W, 13 %, 2084 MiB
2026/04/21 23:43:01.387, 6, 29, 1980 MHz, 152.53 W, 91 %, 2084 MiB
2026/04/21 23:43:01.387, 7, 27, 1980 MHz, 242.39 W, 91 %, 6568 MiB
2026/04/21 23:43:02.387, 0, 27, 1980 MHz, 280.51 W, 84 %, 22652 MiB
2026/04/21 23:43:02.388, 1, 30, 1980 MHz, 307.08 W, 83 %, 27796 MiB
